labels,scores
0,6.73E-10
0,6.71E-10
0,6.71E-10
0,6.81E-10
0,7.51E-10
0,7.29E-10
0,7.35E-10
0,7.51E-10
0,6.71E-10
0,6.95E-10
0,7.25E-10
0,7.13E-10
0,7.11E-10
0,7.20E-10
0,7.03E-10
0,7.16E-10
0,7.02E-10
0,7.06E-10
0,7.04E-10
0,7.04E-10
0,7.78E-10
0,8.10E-10
0,8.11E-10
0,6.54E-10
0,6.81E-10
0,6.97E-10
0,6.62E-10
0,7.69E-10
0,7.38E-10
0,7.26E-10
0,7.35E-10
0,7.27E-10
0,7.35E-10
0,7.14E-10
0,6.85E-10
0,6.67E-10
0,6.70E-10
0,6.79E-10
0,6.70E-10
0,6.65E-10
0,7.38E-10
0,7.47E-10
0,6.65E-10
0,7.87E-10
0,8.45E-10
0,7.13E-10
0,6.56E-10
0,6.59E-10
0,6.89E-10
0,6.85E-10
0,6.74E-10
0,6.70E-10
0,8.27E-10
0,7.28E-10
0,7.27E-10
0,8.55E-10
0,6.67E-10
0,6.68E-10
0,6.71E-10
0,6.85E-10
0,6.93E-10
0,7.12E-10
0,7.31E-10
0,7.05E-10
0,6.41E-10
0,7.68E-10
0,7.30E-10
0,6.79E-10
0,6.62E-10
0,6.54E-10
0,6.80E-10
0,6.92E-10
0,6.49E-10
0,6.89E-10
0,9.44E-10
0,7.16E-10
0,7.39E-10
0,7.51E-10
0,7.34E-10
0,6.65E-10
0,6.64E-10
0,6.42E-10
0,7.40E-10
0,7.44E-10
0,7.10E-10
0,7.04E-10
0,7.10E-10
0,6.98E-10
0,6.98E-10
0,7.13E-10
0,7.42E-10
0,7.29E-10
0,7.50E-10
0,9.02E-10
0,7.57E-10
0,6.89E-10
0,6.83E-10
0,6.52E-10
0,6.58E-10
0,6.80E-10
0,6.70E-10
0,6.26E-10
0,7.49E-10
0,7.20E-10
0,7.04E-10
0,6.56E-10
0,7.77E-10
0,7.22E-10
0,6.92E-10
0,7.40E-10
0,6.67E-10
0,6.67E-10
0,6.64E-10
0,6.59E-10
0,6.59E-10
0,7.40E-10
0,7.07E-10
0,7.09E-10
0,7.16E-10
0,7.31E-10
0,6.56E-10
0,7.16E-10
0,7.14E-10
0,7.93E-10
0,6.77E-10
0,6.50E-10
0,6.98E-10
0,6.78E-10
0,6.75E-10
0,7.07E-10
0,7.17E-10
0,6.85E-10
0,6.67E-10
0,6.59E-10
0,6.58E-10
0,7.01E-10
0,8.28E-10
0,8.53E-10
0,7.04E-10
0,7.32E-10
0,8.58E-10
0,7.16E-10
0,7.23E-10
0,7.14E-10
0,7.73E-10
0,7.46E-10
0,7.75E-10
0,6.98E-10
0,6.87E-10
0,6.81E-10
0,6.90E-10
0,6.70E-10
0,7.50E-10
0,7.09E-10
0,7.48E-10
0,6.86E-10
0,7.58E-10
0,6.63E-10
0,6.53E-10
0,1.04E-09
0,7.80E-10
0,7.55E-10
0,7.08E-10
0,7.10E-10
0,7.21E-10
0,8.60E-10
0,7.26E-10
0,7.17E-10
0,7.57E-10
0,6.58E-10
0,6.93E-10
0,6.93E-10
0,7.24E-10
0,7.18E-10
0,7.13E-10
0,6.99E-10
0,7.25E-10
0,7.84E-10
0,7.21E-10
0,6.61E-10
0,9.37E-10
0,7.74E-10
0,7.03E-10
0,6.45E-10
0,6.53E-10
0,7.11E-10
0,7.56E-10
0,7.45E-10
0,7.05E-10
0,6.60E-10
0,6.49E-10
0,6.55E-10
0,6.85E-10
0,6.79E-10
0,8.70E-10
0,8.10E-10
0,6.95E-10
0,6.74E-10
0,6.83E-10
0,6.74E-10
0,6.75E-10
0,9.25E-10
0,6.52E-10
0,6.84E-10
0,6.89E-10
0,6.79E-10
0,6.59E-10
0,6.66E-10
0,6.55E-10
0,7.13E-10
0,7.17E-10
0,7.25E-10
0,6.56E-10
0,7.23E-10
0,8.01E-10
0,8.12E-10
0,7.71E-10
0,6.95E-10
0,6.87E-10
0,6.73E-10
0,7.81E-10
0,1.28E-09
0,1.13E-09
0,6.75E-10
0,6.42E-10
0,6.88E-10
0,6.62E-10
0,7.16E-10
0,7.20E-10
0,7.17E-10
0,6.91E-10
0,7.20E-10
0,7.51E-10
0,6.86E-10
0,7.00E-10
0,8.12E-10
0,7.05E-10
0,7.04E-10
0,9.11E-10
0,8.79E-10
0,7.01E-10
0,7.02E-10
0,7.09E-10
0,8.63E-10
0,6.84E-10
0,6.67E-10
0,7.12E-10
0,7.20E-10
0,7.21E-10
0,7.11E-10
0,7.09E-10
0,7.13E-10
0,6.83E-10
0,6.57E-10
0,6.76E-10
0,8.29E-10
0,7.06E-10
0,7.19E-10
0,7.50E-10
0,7.10E-10
0,6.75E-10
0,6.62E-10
0,1.02E-09
0,6.63E-10
0,6.87E-10
0,6.93E-10
0,6.86E-10
0,6.70E-10
0,6.71E-10
0,6.69E-10
0,6.85E-10
0,7.11E-10
0,7.14E-10
0,6.98E-10
0,6.91E-10
0,6.84E-10
0,6.60E-10
0,6.52E-10
0,7.95E-10
0,7.91E-10
0,6.39E-10
0,8.39E-10
0,7.10E-10
0,7.03E-10
0,7.16E-10
0,6.97E-10
0,6.71E-10
0,6.67E-10
0,6.58E-10
0,6.60E-10
0,6.90E-10
0,6.89E-10
0,6.85E-10
0,6.78E-10
0,6.75E-10
0,7.07E-10
0,6.57E-10
0,7.14E-10
0,6.33E-10
0,6.73E-10
0,7.48E-10
0,8.15E-10
0,6.89E-10
0,6.82E-10
0,6.50E-10
0,6.70E-10
0,6.47E-10
0,7.00E-10
0,6.94E-10
0,6.97E-10
0,6.81E-10
0,6.74E-10
0,6.79E-10
0,6.90E-10
0,7.10E-10
0,7.13E-10
0,6.58E-10
0,6.92E-10
0,6.93E-10
0,6.94E-10
0,6.85E-10
0,6.58E-10
0,7.32E-10
0,7.64E-10
0,7.73E-10
0,6.99E-10
0,7.56E-10
0,6.57E-10
0,6.67E-10
0,6.74E-10
0,6.44E-10
0,6.21E-10
0,6.60E-10
0,6.48E-10
0,6.62E-10
0,6.86E-10
0,6.82E-10
0,6.78E-10
0,6.86E-10
0,7.01E-10
0,6.44E-10
0,6.97E-10
0,6.92E-10
0,6.90E-10
0,6.91E-10
0,7.58E-10
0,7.68E-10
0,6.89E-10
0,6.84E-10
0,6.83E-10
0,6.53E-10
0,6.63E-10
0,6.81E-10
0,1.16E-09
0,7.02E-10
0,6.60E-10
0,6.54E-10
0,6.82E-10
0,6.77E-10
0,6.99E-10
0,7.00E-10
0,6.92E-10
0,6.84E-10
0,6.92E-10
0,6.91E-10
0,6.93E-10
0,6.97E-10
0,6.95E-10
0,7.61E-10
0,7.86E-10
0,7.76E-10
0,7.68E-10
0,7.34E-10
0,7.08E-10
0,6.94E-10
0,6.85E-10
0,6.86E-10
0,6.90E-10
0,6.97E-10
0,6.90E-10
0,6.83E-10
0,6.76E-10
0,6.22E-10
0,9.01E-10
0,7.60E-10
0,6.51E-10
0,6.91E-10
0,6.99E-10
0,6.71E-10
0,7.59E-10
0,6.76E-10
0,6.94E-10
0,6.96E-10
0,6.88E-10
0,6.65E-10
0,6.85E-10
0,6.94E-10
0,6.97E-10
0,7.84E-10
0,7.36E-10
0,6.87E-10
0,6.90E-10
0,6.60E-10
0,6.37E-10
0,6.36E-10
0,6.66E-10
0,7.66E-10
0,6.47E-10
0,6.71E-10
0,6.77E-10
0,6.87E-10
0,7.08E-10
0,6.71E-10
0,7.52E-10
0,6.78E-10
0,6.80E-10
0,6.94E-10
0,6.67E-10
0,7.01E-10
0,7.31E-10
0,7.41E-10
0,7.83E-10
0,7.86E-10
0,7.55E-10
0,7.23E-10
0,7.08E-10
0,6.85E-10
0,6.81E-10
0,6.82E-10
0,6.70E-10
0,6.53E-10
0,7.05E-10
0,8.26E-10
0,8.07E-10
0,7.78E-10
0,7.53E-10
0,6.68E-10
0,6.49E-10
0,6.47E-10
0,6.66E-10
0,6.91E-10
0,6.57E-10
0,6.77E-10
0,6.77E-10
0,6.79E-10
0,6.76E-10
0,6.84E-10
0,6.88E-10
0,6.91E-10
0,6.94E-10
0,6.77E-10
0,6.71E-10
0,7.05E-10
0,7.06E-10
0,7.53E-10
0,7.65E-10
0,7.72E-10
0,7.77E-10
0,7.22E-10
0,7.22E-10
0,6.62E-10
0,7.90E-10
0,7.30E-10
0,6.57E-10
0,6.45E-10
0,6.46E-10
0,7.25E-10
0,6.66E-10
0,6.86E-10
0,6.73E-10
0,6.77E-10
0,6.81E-10
0,6.84E-10
0,7.29E-10
0,7.11E-10
0,7.14E-10
0,7.34E-10
0,7.75E-10
0,6.79E-10
0,6.74E-10
0,6.45E-10
0,6.35E-10
0,6.38E-10
0,6.51E-10
0,7.03E-10
0,6.47E-10
0,6.66E-10
0,6.76E-10
0,6.76E-10
0,6.76E-10
0,6.99E-10
0,6.94E-10
0,6.99E-10
0,7.44E-10
0,7.90E-10
0,7.38E-10
0,6.80E-10
0,6.76E-10
0,6.86E-10
0,6.92E-10
0,6.36E-10
0,6.40E-10
0,6.50E-10
0,6.93E-10
0,7.79E-10
0,7.69E-10
0,6.45E-10
0,6.79E-10
0,6.92E-10
0,6.86E-10
0,7.30E-10
0,7.37E-10
0,7.38E-10
0,7.80E-10
0,7.97E-10
0,8.22E-10
0,7.78E-10
0,6.84E-10
0,6.88E-10
0,6.50E-10
0,6.37E-10
0,7.14E-10
0,6.69E-10
0,6.46E-10
0,6.71E-10
0,6.81E-10
0,6.77E-10
0,7.78E-10
0,7.93E-10
0,8.36E-10
0,7.46E-10
0,7.26E-10
0,7.12E-10
0,6.74E-10
0,6.57E-10
0,6.55E-10
0,6.68E-10
0,6.56E-10
0,6.86E-10
0,6.95E-10
0,6.97E-10
0,6.60E-10
0,7.07E-10
0,6.45E-10
0,6.73E-10
0,6.62E-10
0,6.80E-10
0,6.81E-10
0,6.81E-10
0,6.81E-10
0,6.82E-10
0,6.79E-10
0,6.83E-10
0,6.87E-10
0,6.85E-10
0,7.73E-10
0,7.77E-10
0,7.93E-10
0,7.97E-10
0,8.05E-10
0,8.16E-10
0,7.09E-10
0,6.39E-10
0,6.75E-10
0,6.53E-10
0,6.95E-10
0,6.96E-10
0,7.03E-10
0,6.99E-10
0,6.75E-10
0,6.44E-10
0,6.71E-10
0,6.78E-10
0,6.76E-10
0,6.84E-10
0,6.75E-10
0,6.79E-10
0,6.74E-10
0,6.87E-10
0,6.86E-10
0,6.85E-10
0,6.87E-10
0,7.87E-10
0,7.17E-10
0,7.34E-10
0,6.91E-10
0,6.76E-10
0,6.81E-10
0,7.36E-10
0,7.19E-10
0,6.86E-10
0,7.32E-10
0,6.89E-10
0,6.76E-10
0,6.72E-10
0,6.71E-10
0,6.71E-10
0,6.72E-10
0,7.54E-10
0,6.75E-10
0,7.57E-10
0,6.86E-10
0,7.73E-10
0,7.89E-10
0,8.04E-10
0,7.14E-10
0,7.28E-10
0,6.84E-10
0,6.80E-10
0,6.98E-10
0,7.21E-10
0,7.03E-10
0,6.76E-10
0,6.62E-10
0,6.98E-10
0,7.02E-10
0,6.55E-10
0,6.44E-10
0,6.59E-10
0,6.62E-10
0,6.64E-10
0,6.68E-10
0,6.68E-10
0,6.70E-10
0,6.70E-10
0,7.59E-10
0,6.70E-10
0,6.83E-10
0,7.75E-10
0,7.52E-10
0,7.32E-10
0,7.53E-10
0,7.08E-10
0,6.94E-10
0,6.82E-10
0,6.67E-10
0,6.63E-10
0,6.97E-10
0,6.44E-10
0,6.42E-10
0,6.44E-10
0,6.45E-10
0,6.47E-10
0,6.49E-10
0,6.54E-10
0,6.59E-10
0,6.62E-10
0,6.63E-10
0,6.80E-10
0,6.80E-10
0,7.62E-10
0,7.64E-10
0,7.64E-10
0,7.44E-10
0,6.85E-10
0,6.89E-10
0,6.94E-10
0,6.96E-10
0,7.03E-10
0,7.09E-10
0,6.95E-10
0,6.90E-10
0,6.83E-10
0,6.43E-10
0,6.46E-10
0,6.42E-10
0,6.42E-10
0,6.47E-10
0,6.56E-10
0,6.62E-10
0,6.61E-10
0,6.63E-10
0,6.68E-10
0,6.67E-10
0,6.80E-10
0,7.22E-10
0,6.86E-10
0,6.86E-10
0,7.62E-10
0,7.62E-10
0,7.55E-10
0,7.43E-10
0,7.00E-10
0,6.68E-10
0,7.00E-10
0,7.21E-10
0,6.83E-10
0,6.65E-10
0,7.21E-10
0,6.91E-10
0,7.24E-10
0,6.41E-10
0,7.27E-10
0,6.42E-10
0,6.45E-10
0,6.44E-10
0,6.47E-10
0,7.28E-10
0,6.53E-10
0,6.80E-10
0,7.33E-10
0,6.86E-10
0,6.86E-10
0,7.59E-10
0,6.47E-10
0,7.60E-10
0,7.04E-10
0,7.19E-10
0,7.05E-10
0,6.98E-10
0,7.05E-10
0,6.99E-10
0,6.79E-10
0,6.68E-10
0,6.65E-10
0,6.73E-10
0,6.41E-10
0,6.42E-10
0,6.44E-10
0,6.46E-10
0,6.47E-10
0,6.50E-10
0,6.51E-10
0,6.88E-10
0,6.88E-10
0,7.57E-10
0,7.57E-10
0,7.52E-10
0,7.00E-10
0,7.69E-10
0,7.30E-10
0,6.90E-10
0,6.97E-10
0,6.92E-10
0,7.22E-10
0,7.23E-10
0,7.19E-10
0,6.96E-10
0,6.68E-10
0,6.65E-10
0,6.63E-10
0,6.41E-10
0,6.42E-10
0,6.44E-10
0,6.47E-10
0,6.49E-10
0,6.55E-10
0,6.54E-10
0,6.62E-10
0,6.68E-10
0,6.88E-10
0,6.49E-10
0,7.54E-10
0,7.51E-10
0,7.43E-10
0,7.42E-10
0,7.42E-10
0,6.47E-10
0,7.34E-10
0,7.90E-10
0,6.95E-10
0,6.42E-10
0,6.94E-10
0,6.54E-10
0,7.35E-10
0,7.19E-10
0,6.31E-10
0,7.13E-10
0,6.42E-10
0,6.46E-10
0,6.47E-10
0,6.54E-10
0,6.62E-10
0,6.79E-10
0,6.86E-10
0,7.39E-10
0,7.38E-10
0,6.80E-10
0,6.91E-10
0,6.82E-10
0,6.91E-10
0,6.78E-10
0,7.34E-10
0,6.84E-10
0,7.19E-10
0,7.18E-10
0,6.76E-10
0,6.72E-10
0,6.84E-10
0,6.57E-10
0,6.42E-10
0,6.40E-10
0,6.43E-10
0,6.46E-10
0,6.54E-10
0,6.50E-10
0,6.49E-10
0,6.51E-10
0,6.51E-10
0,6.53E-10
0,6.56E-10
0,6.65E-10
0,6.75E-10
0,6.59E-10
0,6.61E-10
0,7.18E-10
0,7.17E-10
0,6.79E-10
0,6.59E-10
0,6.58E-10
0,7.72E-10
0,7.32E-10
0,7.26E-10
0,7.18E-10
0,7.19E-10
0,7.13E-10
0,6.81E-10
0,6.53E-10
0,6.50E-10
0,6.46E-10
0,6.42E-10
0,6.41E-10
0,6.39E-10
0,6.40E-10
0,6.76E-10
0,6.49E-10
0,6.53E-10
0,6.83E-10
0,6.65E-10
0,6.68E-10
0,7.17E-10
0,7.14E-10
0,7.12E-10
0,7.02E-10
0,7.05E-10
0,6.92E-10
0,6.82E-10
0,7.16E-10
0,7.48E-10
0,7.21E-10
0,7.20E-10
0,7.17E-10
0,7.01E-10
0,7.28E-10
0,6.82E-10
0,6.42E-10
0,6.40E-10
0,6.40E-10
0,6.40E-10
0,6.41E-10
0,7.51E-10
0,6.56E-10
0,6.58E-10
0,6.51E-10
0,6.53E-10
0,6.50E-10
0,6.52E-10
0,6.54E-10
0,6.70E-10
0,6.64E-10
0,6.65E-10
0,7.17E-10
0,7.17E-10
0,7.08E-10
0,6.87E-10
0,6.83E-10
0,7.41E-10
0,7.24E-10
0,7.27E-10
0,7.07E-10
0,6.59E-10
0,6.56E-10
0,6.48E-10
0,6.57E-10
0,6.39E-10
0,6.41E-10
0,6.42E-10
0,7.62E-10
0,6.54E-10
0,6.54E-10
0,6.55E-10
0,6.59E-10
0,6.69E-10
0,6.71E-10
0,7.45E-10
0,7.45E-10
0,6.62E-10
0,7.05E-10
0,7.33E-10
0,7.13E-10
0,6.72E-10
0,6.58E-10
0,6.52E-10
0,6.34E-10
0,6.44E-10
0,6.35E-10
0,6.64E-10
0,6.54E-10
0,6.62E-10
0,6.63E-10
0,6.71E-10
0,6.80E-10
0,7.11E-10
0,7.01E-10
0,6.80E-10
0,6.82E-10
0,6.54E-10
0,6.55E-10
0,6.94E-10
0,6.99E-10
0,7.00E-10
0,6.76E-10
0,6.51E-10
0,6.51E-10
0,6.48E-10
0,6.47E-10
0,6.65E-10
0,6.84E-10
0,6.60E-10
0,6.63E-10
0,6.71E-10
0,6.71E-10
0,6.88E-10
0,7.18E-10
0,6.88E-10
0,6.87E-10
0,7.00E-10
0,7.23E-10
0,6.68E-10
0,6.67E-10
0,6.54E-10
0,6.51E-10
0,6.48E-10
0,6.51E-10
0,6.47E-10
0,6.56E-10
0,6.56E-10
0,6.42E-10
0,6.57E-10
0,6.62E-10
0,6.64E-10
0,6.60E-10
0,6.52E-10
0,6.54E-10
0,6.60E-10
0,6.60E-10
0,6.65E-10
0,6.66E-10
0,6.94E-10
0,6.93E-10
0,6.85E-10
0,6.91E-10
0,6.93E-10
0,6.95E-10
0,7.03E-10
0,7.04E-10
0,7.14E-10
0,6.97E-10
0,6.50E-10
0,6.57E-10
0,6.59E-10
0,6.43E-10
0,6.59E-10
0,6.66E-10
0,6.51E-10
0,6.62E-10
0,6.68E-10
0,6.68E-10
0,6.94E-10
0,6.84E-10
0,6.78E-10
0,6.87E-10
0,6.92E-10
0,7.05E-10
0,7.14E-10
0,7.03E-10
0,6.70E-10
0,6.70E-10
0,6.52E-10
0,6.72E-10
0,6.47E-10
0,6.61E-10
0,6.49E-10
0,6.38E-10
0,6.65E-10
0,6.68E-10
0,6.68E-10
0,6.68E-10
0,6.66E-10
0,6.66E-10
0,6.65E-10
0,6.51E-10
0,6.79E-10
0,6.77E-10
0,6.77E-10
0,6.74E-10
0,7.09E-10
0,7.12E-10
0,6.96E-10
0,6.77E-10
0,6.64E-10
0,6.57E-10
0,6.51E-10
0,6.48E-10
0,6.64E-10
0,6.61E-10
0,6.45E-10
0,6.69E-10
0,6.67E-10
0,6.64E-10
0,6.67E-10
0,6.67E-10
0,6.67E-10
0,6.66E-10
0,6.66E-10
0,6.93E-10
0,6.57E-10
0,6.98E-10
0,6.89E-10
0,6.75E-10
0,6.64E-10
0,6.64E-10
0,6.46E-10
0,6.68E-10
0,6.69E-10
0,7.08E-10
0,6.96E-10
0,6.64E-10
0,6.64E-10
0,6.66E-10
0,6.63E-10
0,6.63E-10
0,6.61E-10
0,6.82E-10
0,6.69E-10
0,6.68E-10
0,6.94E-10
0,7.10E-10
0,6.94E-10
0,6.55E-10
0,6.74E-10
0,6.62E-10
0,6.55E-10
0,6.43E-10
0,6.59E-10
0,6.70E-10
0,6.87E-10
0,6.93E-10
0,6.65E-10
0,6.61E-10
0,6.61E-10
0,6.61E-10
0,6.62E-10
0,6.62E-10
0,6.62E-10
0,6.62E-10
0,6.62E-10
0,6.78E-10
0,6.97E-10
0,6.78E-10
0,7.00E-10
0,6.77E-10
0,6.66E-10
0,6.62E-10
0,6.44E-10
0,6.40E-10
0,6.43E-10
0,6.84E-10
0,6.55E-10
0,6.59E-10
0,6.60E-10
0,6.60E-10
0,6.62E-10
0,6.62E-10
0,7.57E-10
0,6.69E-10
0,6.69E-10
0,6.74E-10
0,6.79E-10
0,6.82E-10
0,7.09E-10
0,7.07E-10
0,6.73E-10
0,6.53E-10
0,6.60E-10
0,6.54E-10
0,7.64E-10
0,6.46E-10
0,6.46E-10
0,6.66E-10
0,6.62E-10
0,6.53E-10
0,6.60E-10
0,6.60E-10
0,6.54E-10
0,6.59E-10
0,6.58E-10
0,7.34E-10
0,6.69E-10
0,6.88E-10
0,7.11E-10
0,6.55E-10
0,7.53E-10
0,6.32E-10
0,6.31E-10
0,6.54E-10
0,6.47E-10
0,6.63E-10
0,6.57E-10
0,6.71E-10
0,6.84E-10
0,6.79E-10
0,6.69E-10
0,6.79E-10
0,6.70E-10
0,6.67E-10
0,6.81E-10
0,6.75E-10
0,6.83E-10
0,6.99E-10
0,6.51E-10
0,6.41E-10
0,6.52E-10
0,6.29E-10
0,6.29E-10
0,6.84E-10
0,6.38E-10
0,6.38E-10
0,6.60E-10
0,6.56E-10
0,6.57E-10
0,7.31E-10
0,6.69E-10
0,7.16E-10
0,6.71E-10
0,6.80E-10
0,7.11E-10
0,6.70E-10
0,6.56E-10
0,7.15E-10
0,6.29E-10
0,6.44E-10
0,6.43E-10
0,6.44E-10
0,6.40E-10
0,6.35E-10
0,6.30E-10
0,6.28E-10
0,6.35E-10
0,6.58E-10
0,6.58E-10
0,6.59E-10
0,6.62E-10
0,7.29E-10
0,6.88E-10
0,7.23E-10
0,6.62E-10
0,6.66E-10
0,6.69E-10
0,6.63E-10
0,6.61E-10
0,7.28E-10
0,6.86E-10
0,6.54E-10
0,6.44E-10
0,6.37E-10
0,6.39E-10
0,6.56E-10
0,6.30E-10
0,7.12E-10
0,6.51E-10
0,7.07E-10
0,6.58E-10
0,6.60E-10
0,7.54E-10
0,6.71E-10
0,6.70E-10
0,6.58E-10
0,6.60E-10
0,6.55E-10
0,6.97E-10
0,6.90E-10
0,6.61E-10
0,6.62E-10
0,6.29E-10
0,6.27E-10
0,6.41E-10
0,6.32E-10
0,6.08E-10
0,6.23E-10
0,6.56E-10
0,6.60E-10
0,7.15E-10
0,6.74E-10
0,6.70E-10
0,6.67E-10
0,6.49E-10
0,6.44E-10
0,6.48E-10
0,6.50E-10
0,6.78E-10
0,6.44E-10
0,6.60E-10
0,6.52E-10
0,6.39E-10
0,6.36E-10
0,6.26E-10
0,6.23E-10
0,6.31E-10
0,6.44E-10
0,6.55E-10
0,6.69E-10
0,7.49E-10
0,6.61E-10
0,6.59E-10
0,6.58E-10
0,6.55E-10
0,6.49E-10
0,6.48E-10
0,6.62E-10
0,6.53E-10
0,6.50E-10
0,6.98E-10
0,6.54E-10
0,6.50E-10
0,6.26E-10
0,6.18E-10
0,6.47E-10
0,6.42E-10
0,6.02E-10
0,6.44E-10
0,6.73E-10
0,6.63E-10
0,6.71E-10
0,6.58E-10
0,6.59E-10
0,6.94E-10
0,7.71E-10
0,7.77E-10
0,6.61E-10
0,6.42E-10
0,6.42E-10
0,6.29E-10
0,6.35E-10
0,6.37E-10
0,6.50E-10
0,6.48E-10
0,6.37E-10
0,6.44E-10
0,6.56E-10
0,6.39E-10
0,6.34E-10
0,6.27E-10
0,6.57E-10
0,6.42E-10
0,6.36E-10
0,6.35E-10
0,7.58E-10
0,7.75E-10
0,6.53E-10
0,6.39E-10
0,6.24E-10
0,6.25E-10
0,6.28E-10
0,6.38E-10
0,6.54E-10
0,6.53E-10
0,6.24E-10
0,6.43E-10
0,6.40E-10
0,6.47E-10
0,6.36E-10
0,6.42E-10
0,6.45E-10
0,6.58E-10
0,6.57E-10
0,6.46E-10
0,6.33E-10
0,6.30E-10
0,6.29E-10
0,6.38E-10
0,6.56E-10
0,6.91E-10
0,7.42E-10
0,7.76E-10
0,6.50E-10
0,6.48E-10
0,6.36E-10
0,6.35E-10
0,6.34E-10
0,6.26E-10
0,6.24E-10
0,6.24E-10
0,6.15E-10
0,5.94E-10
0,6.46E-10
0,6.52E-10
0,6.48E-10
0,6.48E-10
0,6.55E-10
0,6.46E-10
0,7.64E-10
0,6.16E-10
0,6.17E-10
0,6.22E-10
0,6.42E-10
0,6.37E-10
0,6.34E-10
0,6.29E-10
0,6.53E-10
0,6.55E-10
0,8.06E-10
0,8.07E-10
0,6.37E-10
0,6.22E-10
0,6.22E-10
0,6.20E-10
0,6.25E-10
0,6.63E-10
0,6.53E-10
0,6.25E-10
0,6.13E-10
0,6.18E-10
0,6.62E-10
0,6.41E-10
0,6.31E-10
0,6.50E-10
0,7.74E-10
0,7.88E-10
